activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2100140,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '21.17', 'le': '0.40', 'lle': '3.44', 'sei': '11.26'}",CHEMBL259209,MILNACIPRAN,CHEMBL259209,5.21,0,http://www.openphacts.org/units/Nanomolar,700652,=,1,1,=,,IC50,nM,,6100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,6100.0
,2100222,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL406156,,CHEMBL406156,,0,http://www.openphacts.org/units/Nanomolar,700691,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100223,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL410622,,CHEMBL410622,,0,http://www.openphacts.org/units/Nanomolar,700690,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100224,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.10', 'le': '0.30', 'lle': '3.68', 'sei': '7.08'}",CHEMBL256841,,CHEMBL256841,5.34,0,http://www.openphacts.org/units/Nanomolar,700689,=,1,1,=,,IC50,nM,,4600.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4600.0
,2100225,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CNC(=O)CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL1169524,,CHEMBL1169524,,0,http://www.openphacts.org/units/Nanomolar,700688,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100226,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256667,,CHEMBL256667,,0,http://www.openphacts.org/units/Nanomolar,700687,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100227,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL415098,,CHEMBL415098,,0,http://www.openphacts.org/units/Nanomolar,700686,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100228,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.50', 'le': '0.34', 'lle': '2.92', 'sei': '11.67'}",CHEMBL260440,,CHEMBL260440,5.41,0,http://www.openphacts.org/units/Nanomolar,700685,=,1,1,=,,IC50,nM,,3900.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3900.0
,2100229,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272285,,CHEMBL272285,,0,http://www.openphacts.org/units/Nanomolar,700684,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100230,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)N1CCCCC1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '20.66', 'le': '0.38', 'lle': '3.42', 'sei': '11.52'}",CHEMBL256020,,CHEMBL256020,5.34,0,http://www.openphacts.org/units/Nanomolar,700683,=,1,1,=,,IC50,nM,,4600.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4600.0
,2100231,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.71', 'le': '0.37', 'lle': '4.37', 'sei': '9.23'}",CHEMBL256019,,CHEMBL256019,5.13,0,http://www.openphacts.org/units/Nanomolar,700682,=,1,1,=,,IC50,nM,,7400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,7400.0
,2100232,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1C[C@@]1(C(=O)N1CCCC1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256447,,CHEMBL256447,,0,http://www.openphacts.org/units/Nanomolar,700681,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100233,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256397,,CHEMBL256397,,0,http://www.openphacts.org/units/Nanomolar,700680,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100234,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256646,,CHEMBL256646,,0,http://www.openphacts.org/units/Nanomolar,700679,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100235,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)C1(c2ccccc2)CC1CN)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL404474,,CHEMBL404474,,0,http://www.openphacts.org/units/Nanomolar,700678,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100236,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL260439,,CHEMBL260439,,0,http://www.openphacts.org/units/Nanomolar,700677,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100237,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CCOC)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL402999,,CHEMBL402999,,0,http://www.openphacts.org/units/Nanomolar,700676,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100238,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)C1(c2ccccc2)CC1CN)C1CCCCC1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL404345,,CHEMBL404345,,0,http://www.openphacts.org/units/Nanomolar,700675,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100239,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272530,,CHEMBL272530,,0,http://www.openphacts.org/units/Nanomolar,700674,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100240,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CC)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256039,,CHEMBL256039,,0,http://www.openphacts.org/units/Nanomolar,700673,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100241,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CC)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL404364,,CHEMBL404364,,0,http://www.openphacts.org/units/Nanomolar,700672,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100242,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)C1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '24.19', 'le': '0.45', 'lle': '4.24', 'sei': '12.13'}",CHEMBL269799,,CHEMBL269799,5.62,0,http://www.openphacts.org/units/Nanomolar,700671,=,1,1,=,,IC50,nM,,2400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2400.0
,2100243,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)NCc1ccccc1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL269798,,CHEMBL269798,,0,http://www.openphacts.org/units/Nanomolar,700670,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100244,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)Nc1ccccc1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272790,,CHEMBL272790,,0,http://www.openphacts.org/units/Nanomolar,700669,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100245,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CC1(C(=O)NC1CC1)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL450623,,CHEMBL450623,,0,http://www.openphacts.org/units/Nanomolar,700668,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100246,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)[C@@]1(c2ccccc2)CC1CN,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL255839,,CHEMBL255839,,0,http://www.openphacts.org/units/Nanomolar,700667,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100247,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CN(C)C,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.48', 'le': '0.37', 'lle': '2.98', 'sei': '22.70'}",CHEMBL257048,"N,N-DIMETHYL MILNACIPRAN",CHEMBL257048,5.35,0,http://www.openphacts.org/units/Nanomolar,700666,=,1,1,=,,IC50,nM,,4500.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4500.0
,2100248,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL257047,,CHEMBL257047,,0,http://www.openphacts.org/units/Nanomolar,700665,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100249,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cccnc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL270240,,CHEMBL270240,,0,http://www.openphacts.org/units/Nanomolar,700664,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100250,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccccn1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '15.43', 'le': '0.28', 'lle': '2.21', 'sei': '11.51'}",CHEMBL401621,,CHEMBL401621,5.21,0,http://www.openphacts.org/units/Nanomolar,700663,=,1,1,=,,IC50,nM,,6200.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,6200.0
,2100251,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccc[nH]1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL270569,,CHEMBL270569,,0,http://www.openphacts.org/units/Nanomolar,700662,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100252,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccco1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272074,,CHEMBL272074,,0,http://www.openphacts.org/units/Nanomolar,700661,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100253,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cnco1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272286,,CHEMBL272286,,0,http://www.openphacts.org/units/Nanomolar,700660,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100254,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ncco1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256408,,CHEMBL256408,,0,http://www.openphacts.org/units/Nanomolar,700659,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100255,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(OC)OC,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL256021,,CHEMBL256021,,0,http://www.openphacts.org/units/Nanomolar,700658,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100256,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC1CCCC1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL404475,,CHEMBL404475,,0,http://www.openphacts.org/units/Nanomolar,700657,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100257,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(C)C,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272986,,CHEMBL272986,,0,http://www.openphacts.org/units/Nanomolar,700656,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100258,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272531,,CHEMBL272531,,0,http://www.openphacts.org/units/Nanomolar,700655,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100259,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL272744,,CHEMBL272744,,0,http://www.openphacts.org/units/Nanomolar,700654,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100260,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)[C@@]1(c2ccccc2)CC1CNC,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL402365,,CHEMBL402365,,0,http://www.openphacts.org/units/Nanomolar,700653,>,1,1,>,,IC50,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,2100261,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '20.78', 'le': '0.40', 'lle': '1.55', 'sei': '29.07'}",CHEMBL1175,DULOXETINE,CHEMBL1175,6.18,0,http://www.openphacts.org/units/Nanomolar,700651,=,1,1,=,,IC50,nM,,660.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,660.0
,2100262,[],CHEMBL932890,Inhibition of human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,,,CHEMBL1143218,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '21.57', 'le': '0.40', 'lle': '1.79', 'sei': '25.91'}",CHEMBL641,ATOMOXETINE,CHEMBL641,5.51,0,http://www.openphacts.org/units/Nanomolar,700650,=,1,1,=,,IC50,nM,,3100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3100.0
,2103357,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL403441,,CHEMBL403441,,0,http://www.openphacts.org/units/Nanomolar,691269,>,1,1,>,,IC50,nM,,400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,400.0
,2103488,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(Cl)cc1C,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.30', 'le': '0.39', 'lle': '2.96', 'sei': '9.63'}",CHEMBL258060,,CHEMBL258060,6.50,0,http://www.openphacts.org/units/Nanomolar,691298,=,1,1,=,,IC50,nM,,320.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,320.0
,2103489,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.24', 'le': '0.40', 'lle': '3.63', 'sei': '12.50'}",CHEMBL403090,,CHEMBL403090,7.33,0,http://www.openphacts.org/units/Nanomolar,691297,=,1,1,=,,IC50,nM,,47.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,47.0
,2103490,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '20.32', 'le': '0.40', 'lle': '2.90', 'sei': '16.27'}",CHEMBL272493,,CHEMBL272493,6.76,0,http://www.openphacts.org/units/Nanomolar,691296,=,1,1,=,,IC50,nM,,172.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,172.0
,2103491,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '20.11', 'le': '0.40', 'lle': '2.89', 'sei': '12.73'}",CHEMBL404317,,CHEMBL404317,6.41,0,http://www.openphacts.org/units/Nanomolar,691295,=,1,1,=,,IC50,nM,,387.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,387.0
,2103492,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.21', 'le': '0.36', 'lle': '2.29', 'sei': '8.62'}",CHEMBL401819,,CHEMBL401819,5.55,0,http://www.openphacts.org/units/Nanomolar,691294,=,1,1,=,,IC50,nM,,2820.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2820.0
,2103493,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '17.09', 'le': '0.37', 'lle': '2.81', 'sei': '11.70'}",CHEMBL438889,,CHEMBL438889,6.86,0,http://www.openphacts.org/units/Nanomolar,691293,=,1,1,=,,IC50,nM,,138.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,138.0
,2103494,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.57', 'le': '0.39', 'lle': '2.35', 'sei': '15.78'}",CHEMBL258062,,CHEMBL258062,6.56,0,http://www.openphacts.org/units/Nanomolar,691292,=,1,1,=,,IC50,nM,,275.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,275.0
,2103495,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '17.97', 'le': '0.38', 'lle': '2.24', 'sei': '12.11'}",CHEMBL404754,,CHEMBL404754,6.10,0,http://www.openphacts.org/units/Nanomolar,691291,=,1,1,=,,IC50,nM,,800.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,800.0
,2103496,[],CHEMBL948898,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL1141595,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.20', 'le': '0.38', 'lle': '2.32', 'sei': '9.20'}",CHEMBL258271,,CHEMBL258271,5.92,0,http://www.openphacts.org/units/Nanomolar,691290,=,1,1,=,,IC50,nM,,1210.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1210.0
